2026-02-28 11:12:07.652 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_blitz rows_in=999 rows_valid=999 rows_rejected=0
2026-02-28 11:12:09.626 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_vol rows_in=95 rows_valid=95 rows_rejected=0
2026-02-28 11:12:24.386 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 11:12:24.185278-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 12:22:07.441 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 12:22:07.235161-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 12:22:23.023 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=8561 rows_valid=8561 rows_rejected=0
2026-02-28 12:22:23.199 | INFO     | app.sync_service:_run_sync:457 - table=db_avulso skipped reason=source_unchanged
2026-02-28 12:22:23.377 | INFO     | app.sync_service:_run_sync:457 - table=db_usuario skipped reason=source_unchanged
2026-02-28 12:22:23.550 | INFO     | app.sync_service:_run_sync:457 - table=db_barras skipped reason=source_unchanged
2026-02-28 12:22:30.893 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18323 rows_valid=18322 rows_rejected=1
2026-02-28 12:22:32.788 | INFO     | app.sync_service:_run_sync:506 - table=db_pedido_direto rows_in=625 rows_valid=625 rows_rejected=0
2026-02-28 12:22:32.964 | INFO     | app.sync_service:_run_sync:457 - table=db_rotas skipped reason=source_unchanged
2026-02-28 12:22:35.529 | INFO     | app.sync_service:_run_sync:506 - table=db_termo rows_in=4153 rows_valid=4153 rows_rejected=0
2026-02-28 12:22:35.706 | INFO     | app.sync_service:_run_sync:457 - table=db_end skipped reason=source_unchanged
2026-02-28 12:24:49.161 | INFO     | app.sync_service:_run_sync:506 - table=db_estq_entr rows_in=706796 rows_valid=706796 rows_rejected=0
2026-02-28 12:24:49.338 | INFO     | app.sync_service:_run_sync:457 - table=db_log_end skipped reason=source_unchanged
2026-02-28 12:24:51.615 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_blitz rows_in=1014 rows_valid=1014 rows_rejected=0
2026-02-28 12:24:51.788 | INFO     | app.sync_service:_run_sync:457 - table=db_prod_vol skipped reason=source_unchanged
2026-02-28 12:25:08.295 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 12:25:08.107473-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 12:46:30.576 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 12:46:30.367600-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 12:46:52.258 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=8499 rows_valid=8499 rows_rejected=0
2026-02-28 12:46:52.438 | INFO     | app.sync_service:_run_sync:457 - table=db_avulso skipped reason=source_unchanged
2026-02-28 12:46:52.612 | INFO     | app.sync_service:_run_sync:457 - table=db_usuario skipped reason=source_unchanged
2026-02-28 12:46:52.787 | INFO     | app.sync_service:_run_sync:457 - table=db_barras skipped reason=source_unchanged
2026-02-28 12:46:58.793 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18325 rows_valid=18324 rows_rejected=1
2026-02-28 12:46:58.978 | INFO     | app.sync_service:_run_sync:457 - table=db_pedido_direto skipped reason=source_unchanged
2026-02-28 12:46:59.152 | INFO     | app.sync_service:_run_sync:457 - table=db_rotas skipped reason=source_unchanged
2026-02-28 12:46:59.327 | INFO     | app.sync_service:_run_sync:457 - table=db_termo skipped reason=source_unchanged
2026-02-28 12:46:59.505 | INFO     | app.sync_service:_run_sync:457 - table=db_end skipped reason=source_unchanged
2026-02-28 12:46:59.677 | INFO     | app.sync_service:_run_sync:457 - table=db_estq_entr skipped reason=source_unchanged
2026-02-28 12:46:59.844 | INFO     | app.sync_service:_run_sync:457 - table=db_log_end skipped reason=source_unchanged
2026-02-28 12:47:00.019 | INFO     | app.sync_service:_run_sync:457 - table=db_prod_blitz skipped reason=source_unchanged
2026-02-28 12:47:00.189 | INFO     | app.sync_service:_run_sync:457 - table=db_prod_vol skipped reason=source_unchanged
2026-02-28 12:47:10.610 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 12:47:10.407068-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 13:47:45.938 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 13:47:45.728071-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 13:48:01.039 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=8351 rows_valid=8351 rows_rejected=0
2026-02-28 13:48:04.058 | INFO     | app.sync_service:_run_sync:506 - table=db_avulso rows_in=4742 rows_valid=4742 rows_rejected=0
2026-02-28 13:48:06.159 | INFO     | app.sync_service:_run_sync:506 - table=db_usuario rows_in=3171 rows_valid=3171 rows_rejected=0
2026-02-28 13:48:16.578 | INFO     | app.sync_service:_run_sync:506 - table=db_barras rows_in=63440 rows_valid=63440 rows_rejected=0
2026-02-28 13:48:22.889 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18374 rows_valid=18373 rows_rejected=1
2026-02-28 13:48:24.744 | INFO     | app.sync_service:_run_sync:506 - table=db_pedido_direto rows_in=626 rows_valid=626 rows_rejected=0
2026-02-28 13:48:31.659 | INFO     | app.sync_service:_run_sync:506 - table=db_rotas rows_in=1913 rows_valid=1690 rows_rejected=223
2026-02-28 13:48:34.087 | INFO     | app.sync_service:_run_sync:506 - table=db_termo rows_in=4153 rows_valid=4153 rows_rejected=0
